Metadata_Batch,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_FieldID,Metadata_plate_map_name,Metadata_broad_sample,Metadata_genes,Metadata_pert_type,Metadata_control_type,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_cell_line,Metadata_timepoint,Metadata_experiment_type,Metadata_experiment_condition,Metadata_replicate_id,Metadata_negcon_control_type,Metadata_target_sequence,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_target,Metadata_pert_iname,Metadata_pubchem_cid,Metadata_InChIKey,Metadata_gene,Metadata_negcon_or_other,Metadata_negcon_control_type_trimmed,FileName_OrigRNA,FileName_OrigER,FileName_OrigAGP,FileName_OrigMito,FileName_OrigBrightfield,FileName_OrigHighZBF,FileName_OrigLowZBF,FileName_OrigDNA
2020_11_04_CPJUMP1,BR00117025,H10,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r08c10f01p01-ch3sk1fk1fl1.tiff,r08c10f01p01-ch4sk1fk1fl1.tiff,r08c10f01p01-ch2sk1fk1fl1.tiff,r08c10f01p01-ch1sk1fk1fl1.tiff,r08c10f01p01-ch8sk1fk1fl1.tiff,r08c10f01p01-ch6sk1fk1fl1.tiff,r08c10f01p01-ch7sk1fk1fl1.tiff,r08c10f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H11,1,1,C-7210-01-CMP-013,BRD-K73789395-001-09-9,NA,control,poscon_orf,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.9472,5,DMSO,BRAF,ZM-336372,5730,PYEFPDQFAZNXLI-UHFFFAOYSA-N,NA,pert,NA,r08c11f01p01-ch3sk1fk1fl1.tiff,r08c11f01p01-ch4sk1fk1fl1.tiff,r08c11f01p01-ch2sk1fk1fl1.tiff,r08c11f01p01-ch1sk1fk1fl1.tiff,r08c11f01p01-ch8sk1fk1fl1.tiff,r08c11f01p01-ch6sk1fk1fl1.tiff,r08c11f01p01-ch7sk1fk1fl1.tiff,r08c11f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H12,1,1,C-7210-01-CMP-013,BRD-K76792669-001-08-1,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,0.96062,5,DMSO,RNASE1,citric-acid,19782904,KRKNYBCHXYNGOX-UHFFFAOYSA-N,NA,pert,NA,r08c12f01p01-ch3sk1fk1fl1.tiff,r08c12f01p01-ch4sk1fk1fl1.tiff,r08c12f01p01-ch2sk1fk1fl1.tiff,r08c12f01p01-ch1sk1fk1fl1.tiff,r08c12f01p01-ch8sk1fk1fl1.tiff,r08c12f01p01-ch6sk1fk1fl1.tiff,r08c12f01p01-ch7sk1fk1fl1.tiff,r08c12f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H13,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r08c13f01p01-ch3sk1fk1fl1.tiff,r08c13f01p01-ch4sk1fk1fl1.tiff,r08c13f01p01-ch2sk1fk1fl1.tiff,r08c13f01p01-ch1sk1fk1fl1.tiff,r08c13f01p01-ch8sk1fk1fl1.tiff,r08c13f01p01-ch6sk1fk1fl1.tiff,r08c13f01p01-ch7sk1fk1fl1.tiff,r08c13f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H14,1,1,C-7210-01-CMP-013,BRD-K26970495-001-02-7,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.2526,5,DMSO,RGS4,CCG-63802,6057678,VFSVKVQMZDJFQX-NBVRZTHBSA-N,NA,pert,NA,r08c14f01p01-ch3sk1fk1fl1.tiff,r08c14f01p01-ch4sk1fk1fl1.tiff,r08c14f01p01-ch2sk1fk1fl1.tiff,r08c14f01p01-ch1sk1fk1fl1.tiff,r08c14f01p01-ch8sk1fk1fl1.tiff,r08c14f01p01-ch6sk1fk1fl1.tiff,r08c14f01p01-ch7sk1fk1fl1.tiff,r08c14f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H15,1,1,C-7210-01-CMP-013,BRD-A74391928-051-03-9,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.5032,5,DMSO,KCNK1,ibutilide,60753,ALOBUEHUHMBRLE-UHFFFAOYSA-N,NA,pert,NA,r08c15f01p01-ch3sk1fk1fl1.tiff,r08c15f01p01-ch4sk1fk1fl1.tiff,r08c15f01p01-ch2sk1fk1fl1.tiff,r08c15f01p01-ch1sk1fk1fl1.tiff,r08c15f01p01-ch8sk1fk1fl1.tiff,r08c15f01p01-ch6sk1fk1fl1.tiff,r08c15f01p01-ch7sk1fk1fl1.tiff,r08c15f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H16,1,1,C-7210-01-CMP-013,BRD-K82818427-001-04-8,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.3882,5,DMSO,MMP2,batimastat,5362422,XFILPEOLDIKJHX-QYZOEREBSA-N,NA,pert,NA,r08c16f01p01-ch3sk1fk1fl1.tiff,r08c16f01p01-ch4sk1fk1fl1.tiff,r08c16f01p01-ch2sk1fk1fl1.tiff,r08c16f01p01-ch1sk1fk1fl1.tiff,r08c16f01p01-ch8sk1fk1fl1.tiff,r08c16f01p01-ch6sk1fk1fl1.tiff,r08c16f01p01-ch7sk1fk1fl1.tiff,r08c16f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H17,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r08c17f01p01-ch3sk1fk1fl1.tiff,r08c17f01p01-ch4sk1fk1fl1.tiff,r08c17f01p01-ch2sk1fk1fl1.tiff,r08c17f01p01-ch1sk1fk1fl1.tiff,r08c17f01p01-ch8sk1fk1fl1.tiff,r08c17f01p01-ch6sk1fk1fl1.tiff,r08c17f01p01-ch7sk1fk1fl1.tiff,r08c17f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H18,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r08c18f01p01-ch3sk1fk1fl1.tiff,r08c18f01p01-ch4sk1fk1fl1.tiff,r08c18f01p01-ch2sk1fk1fl1.tiff,r08c18f01p01-ch1sk1fk1fl1.tiff,r08c18f01p01-ch8sk1fk1fl1.tiff,r08c18f01p01-ch6sk1fk1fl1.tiff,r08c18f01p01-ch7sk1fk1fl1.tiff,r08c18f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H19,1,1,C-7210-01-CMP-013,BRD-K26989966-001-04-3,NA,control,poscon_cp,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.8487,5,DMSO,EZH2,UNC1999,72551585,DPJNKUOXBZSZAI-UHFFFAOYSA-N,NA,pert,NA,r08c19f01p01-ch3sk1fk1fl1.tiff,r08c19f01p01-ch4sk1fk1fl1.tiff,r08c19f01p01-ch2sk1fk1fl1.tiff,r08c19f01p01-ch1sk1fk1fl1.tiff,r08c19f01p01-ch8sk1fk1fl1.tiff,r08c19f01p01-ch6sk1fk1fl1.tiff,r08c19f01p01-ch7sk1fk1fl1.tiff,r08c19f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H20,1,1,C-7210-01-CMP-013,BRD-K83896451-001-06-7,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,0.73072,5,DMSO,PPAT,glutamine-(l),5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N,NA,pert,NA,r08c20f01p01-ch3sk1fk1fl1.tiff,r08c20f01p01-ch4sk1fk1fl1.tiff,r08c20f01p01-ch2sk1fk1fl1.tiff,r08c20f01p01-ch1sk1fk1fl1.tiff,r08c20f01p01-ch8sk1fk1fl1.tiff,r08c20f01p01-ch6sk1fk1fl1.tiff,r08c20f01p01-ch7sk1fk1fl1.tiff,r08c20f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H21,1,1,C-7210-01-CMP-013,BRD-K62810658-001-11-4,NA,control,poscon_orf,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.3364,5,DMSO,BRAF,PD-98059,4713,QFWCYNPOPKQOKV-UHFFFAOYSA-N,NA,pert,NA,r08c21f01p01-ch3sk1fk1fl1.tiff,r08c21f01p01-ch4sk1fk1fl1.tiff,r08c21f01p01-ch2sk1fk1fl1.tiff,r08c21f01p01-ch1sk1fk1fl1.tiff,r08c21f01p01-ch8sk1fk1fl1.tiff,r08c21f01p01-ch6sk1fk1fl1.tiff,r08c21f01p01-ch7sk1fk1fl1.tiff,r08c21f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H22,1,1,C-7210-01-CMP-013,BRD-K01825690-065-01-9,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.9763,5,DMSO,CYP1A2,enilconazole,37175,PZBPKYOVPCNPJY-UHFFFAOYSA-N,NA,pert,NA,r08c22f01p01-ch3sk1fk1fl1.tiff,r08c22f01p01-ch4sk1fk1fl1.tiff,r08c22f01p01-ch2sk1fk1fl1.tiff,r08c22f01p01-ch1sk1fk1fl1.tiff,r08c22f01p01-ch8sk1fk1fl1.tiff,r08c22f01p01-ch6sk1fk1fl1.tiff,r08c22f01p01-ch7sk1fk1fl1.tiff,r08c22f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H23,1,1,C-7210-01-CMP-013,BRD-K75390981-300-04-9,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,0.99047,5,DMSO,HRH4,N-alpha-Methylhistamine-dihydrochloride,912,PHSPJQZRQAJPPF-UHFFFAOYSA-N,NA,pert,NA,r08c23f01p01-ch3sk1fk1fl1.tiff,r08c23f01p01-ch4sk1fk1fl1.tiff,r08c23f01p01-ch2sk1fk1fl1.tiff,r08c23f01p01-ch1sk1fk1fl1.tiff,r08c23f01p01-ch8sk1fk1fl1.tiff,r08c23f01p01-ch6sk1fk1fl1.tiff,r08c23f01p01-ch7sk1fk1fl1.tiff,r08c23f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,H24,1,1,C-7210-01-CMP-013,BRD-K38272302-001-02-7,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.722,5,DMSO,TGM2,GK921,56682080,MNYJJHBAEYKXEG-UHFFFAOYSA-N,NA,pert,NA,r08c24f01p01-ch3sk1fk1fl1.tiff,r08c24f01p01-ch4sk1fk1fl1.tiff,r08c24f01p01-ch2sk1fk1fl1.tiff,r08c24f01p01-ch1sk1fk1fl1.tiff,r08c24f01p01-ch8sk1fk1fl1.tiff,r08c24f01p01-ch6sk1fk1fl1.tiff,r08c24f01p01-ch7sk1fk1fl1.tiff,r08c24f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I01,1,1,C-7210-01-CMP-013,BRD-A84687895-001-03-2,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.9269,5,DMSO,CACNA2D3,nilvadipine,4494,FAIIFDPAEUKBEP-UHFFFAOYSA-N,NA,pert,NA,r09c01f01p01-ch3sk1fk1fl1.tiff,r09c01f01p01-ch4sk1fk1fl1.tiff,r09c01f01p01-ch2sk1fk1fl1.tiff,r09c01f01p01-ch1sk1fk1fl1.tiff,r09c01f01p01-ch8sk1fk1fl1.tiff,r09c01f01p01-ch6sk1fk1fl1.tiff,r09c01f01p01-ch7sk1fk1fl1.tiff,r09c01f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I02,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r09c02f01p01-ch3sk1fk1fl1.tiff,r09c02f01p01-ch4sk1fk1fl1.tiff,r09c02f01p01-ch2sk1fk1fl1.tiff,r09c02f01p01-ch1sk1fk1fl1.tiff,r09c02f01p01-ch8sk1fk1fl1.tiff,r09c02f01p01-ch6sk1fk1fl1.tiff,r09c02f01p01-ch7sk1fk1fl1.tiff,r09c02f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I03,1,1,C-7210-01-CMP-013,BRD-K15819326-001-01-6,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.8135,5,DMSO,CSF1R,AC-710,54760053,JVCWPUFNLFSKFS-UHFFFAOYSA-N,NA,pert,NA,r09c03f01p01-ch3sk1fk1fl1.tiff,r09c03f01p01-ch4sk1fk1fl1.tiff,r09c03f01p01-ch2sk1fk1fl1.tiff,r09c03f01p01-ch1sk1fk1fl1.tiff,r09c03f01p01-ch8sk1fk1fl1.tiff,r09c03f01p01-ch6sk1fk1fl1.tiff,r09c03f01p01-ch7sk1fk1fl1.tiff,r09c03f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I04,1,1,C-7210-01-CMP-013,BRD-A93477898-001-04-2,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.2026,5,DMSO,CASP3,PETCM,224859,NGTDJJKTGRNNAU-UHFFFAOYSA-N,NA,pert,NA,r09c04f01p01-ch3sk1fk1fl1.tiff,r09c04f01p01-ch4sk1fk1fl1.tiff,r09c04f01p01-ch2sk1fk1fl1.tiff,r09c04f01p01-ch1sk1fk1fl1.tiff,r09c04f01p01-ch8sk1fk1fl1.tiff,r09c04f01p01-ch6sk1fk1fl1.tiff,r09c04f01p01-ch7sk1fk1fl1.tiff,r09c04f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I05,1,1,C-7210-01-CMP-013,BRD-K86525559-001-07-8,NA,control,poscon_diverse,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.8121,5,DMSO,CHEK2,AZD7762,11152667,IAYGCINLNONXHY-LBPRGKRZSA-N,NA,pert,NA,r09c05f01p01-ch3sk1fk1fl1.tiff,r09c05f01p01-ch4sk1fk1fl1.tiff,r09c05f01p01-ch2sk1fk1fl1.tiff,r09c05f01p01-ch1sk1fk1fl1.tiff,r09c05f01p01-ch8sk1fk1fl1.tiff,r09c05f01p01-ch6sk1fk1fl1.tiff,r09c05f01p01-ch7sk1fk1fl1.tiff,r09c05f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I06,1,1,C-7210-01-CMP-013,BRD-K64800655-001-09-0,NA,control,poscon_diverse,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.8074,5,DMSO,CDK7,PHA-793887,46191454,HUXYBQXJVXOMKX-UHFFFAOYSA-N,NA,pert,NA,r09c06f01p01-ch3sk1fk1fl1.tiff,r09c06f01p01-ch4sk1fk1fl1.tiff,r09c06f01p01-ch2sk1fk1fl1.tiff,r09c06f01p01-ch1sk1fk1fl1.tiff,r09c06f01p01-ch8sk1fk1fl1.tiff,r09c06f01p01-ch6sk1fk1fl1.tiff,r09c06f01p01-ch7sk1fk1fl1.tiff,r09c06f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I07,1,1,C-7210-01-CMP-013,BRD-K36016295-001-05-2,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.7383,5,DMSO,ATM,KU-60019,15953870,SCELLOWTHJGVIC-BGYRXZFFSA-N,NA,pert,NA,r09c07f01p01-ch3sk1fk1fl1.tiff,r09c07f01p01-ch4sk1fk1fl1.tiff,r09c07f01p01-ch2sk1fk1fl1.tiff,r09c07f01p01-ch1sk1fk1fl1.tiff,r09c07f01p01-ch8sk1fk1fl1.tiff,r09c07f01p01-ch6sk1fk1fl1.tiff,r09c07f01p01-ch7sk1fk1fl1.tiff,r09c07f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I08,1,1,C-7210-01-CMP-013,BRD-K06674495-334-04-0,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.6979,5,DMSO,ASIC1,nafamostat,4413,MQQNFDZXWVTQEH-UHFFFAOYSA-N,NA,pert,NA,r09c08f01p01-ch3sk1fk1fl1.tiff,r09c08f01p01-ch4sk1fk1fl1.tiff,r09c08f01p01-ch2sk1fk1fl1.tiff,r09c08f01p01-ch1sk1fk1fl1.tiff,r09c08f01p01-ch8sk1fk1fl1.tiff,r09c08f01p01-ch6sk1fk1fl1.tiff,r09c08f01p01-ch7sk1fk1fl1.tiff,r09c08f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I09,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r09c09f01p01-ch3sk1fk1fl1.tiff,r09c09f01p01-ch4sk1fk1fl1.tiff,r09c09f01p01-ch2sk1fk1fl1.tiff,r09c09f01p01-ch1sk1fk1fl1.tiff,r09c09f01p01-ch8sk1fk1fl1.tiff,r09c09f01p01-ch6sk1fk1fl1.tiff,r09c09f01p01-ch7sk1fk1fl1.tiff,r09c09f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I10,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r09c10f01p01-ch3sk1fk1fl1.tiff,r09c10f01p01-ch4sk1fk1fl1.tiff,r09c10f01p01-ch2sk1fk1fl1.tiff,r09c10f01p01-ch1sk1fk1fl1.tiff,r09c10f01p01-ch8sk1fk1fl1.tiff,r09c10f01p01-ch6sk1fk1fl1.tiff,r09c10f01p01-ch7sk1fk1fl1.tiff,r09c10f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I11,1,1,C-7210-01-CMP-013,BRD-K50498985-001-03-3,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.5625,5,DMSO,DHH,taladegib,49848070,SZBGQDXLNMELTB-UHFFFAOYSA-N,NA,pert,NA,r09c11f01p01-ch3sk1fk1fl1.tiff,r09c11f01p01-ch4sk1fk1fl1.tiff,r09c11f01p01-ch2sk1fk1fl1.tiff,r09c11f01p01-ch1sk1fk1fl1.tiff,r09c11f01p01-ch8sk1fk1fl1.tiff,r09c11f01p01-ch6sk1fk1fl1.tiff,r09c11f01p01-ch7sk1fk1fl1.tiff,r09c11f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I12,1,1,C-7210-01-CMP-013,BRD-K52960356-001-13-0,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.622,5,DMSO,KCNJ1,acetohexamide,1989,VGZSUPCWNCWDAN-UHFFFAOYSA-N,NA,pert,NA,r09c12f01p01-ch3sk1fk1fl1.tiff,r09c12f01p01-ch4sk1fk1fl1.tiff,r09c12f01p01-ch2sk1fk1fl1.tiff,r09c12f01p01-ch1sk1fk1fl1.tiff,r09c12f01p01-ch8sk1fk1fl1.tiff,r09c12f01p01-ch6sk1fk1fl1.tiff,r09c12f01p01-ch7sk1fk1fl1.tiff,r09c12f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I13,1,1,C-7210-01-CMP-013,BRD-A69651145-003-11-4,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.4697,5,DMSO,IL1B,minocycline,54575046,ZZZRUAITSXLWBH-CSYJEMQYSA-N,NA,pert,NA,r09c13f01p01-ch3sk1fk1fl1.tiff,r09c13f01p01-ch4sk1fk1fl1.tiff,r09c13f01p01-ch2sk1fk1fl1.tiff,r09c13f01p01-ch1sk1fk1fl1.tiff,r09c13f01p01-ch8sk1fk1fl1.tiff,r09c13f01p01-ch6sk1fk1fl1.tiff,r09c13f01p01-ch7sk1fk1fl1.tiff,r09c13f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I14,1,1,C-7210-01-CMP-013,BRD-K64890080-001-02-1,NA,control,poscon_diverse,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.6083,5,DMSO,PLK1,BI-2536,11364421,XQVVPGYIWAGRNI-JOCHJYFZSA-N,NA,pert,NA,r09c14f01p01-ch3sk1fk1fl1.tiff,r09c14f01p01-ch4sk1fk1fl1.tiff,r09c14f01p01-ch2sk1fk1fl1.tiff,r09c14f01p01-ch1sk1fk1fl1.tiff,r09c14f01p01-ch8sk1fk1fl1.tiff,r09c14f01p01-ch6sk1fk1fl1.tiff,r09c14f01p01-ch7sk1fk1fl1.tiff,r09c14f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I15,1,1,C-7210-01-CMP-013,BRD-K84783599-001-01-0,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.1121,5,DMSO,GUCY1B1,riociguat,11304743,WXXSNCNJFUAIDG-UHFFFAOYSA-N,NA,pert,NA,r09c15f01p01-ch3sk1fk1fl1.tiff,r09c15f01p01-ch4sk1fk1fl1.tiff,r09c15f01p01-ch2sk1fk1fl1.tiff,r09c15f01p01-ch1sk1fk1fl1.tiff,r09c15f01p01-ch8sk1fk1fl1.tiff,r09c15f01p01-ch6sk1fk1fl1.tiff,r09c15f01p01-ch7sk1fk1fl1.tiff,r09c15f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I16,1,1,C-7210-01-CMP-013,BRD-K76908866-001-07-6,NA,control,poscon_cp,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.3477,5,DMSO,ERBB2,CP-724714,9874913,LLVZBTWPGQVVLW-SNAWJCMRSA-N,NA,pert,NA,r09c16f01p01-ch3sk1fk1fl1.tiff,r09c16f01p01-ch4sk1fk1fl1.tiff,r09c16f01p01-ch2sk1fk1fl1.tiff,r09c16f01p01-ch1sk1fk1fl1.tiff,r09c16f01p01-ch8sk1fk1fl1.tiff,r09c16f01p01-ch6sk1fk1fl1.tiff,r09c16f01p01-ch7sk1fk1fl1.tiff,r09c16f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I17,1,1,C-7210-01-CMP-013,BRD-K38852836-001-04-9,NA,control,poscon_diverse,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.822,5,DMSO,HSP90AA1,ganetespib,NA,RVAQIUULWULRNW-UHFFFAOYSA-N,NA,pert,NA,r09c17f01p01-ch3sk1fk1fl1.tiff,r09c17f01p01-ch4sk1fk1fl1.tiff,r09c17f01p01-ch2sk1fk1fl1.tiff,r09c17f01p01-ch1sk1fk1fl1.tiff,r09c17f01p01-ch8sk1fk1fl1.tiff,r09c17f01p01-ch6sk1fk1fl1.tiff,r09c17f01p01-ch7sk1fk1fl1.tiff,r09c17f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I18,1,1,C-7210-01-CMP-013,BRD-K80935598-001-01-1,NA,control,poscon_cp,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.1476,5,DMSO,DYRK1B,AZ191,72716071,ZYVXTMKTGDARKR-UHFFFAOYSA-N,NA,pert,NA,r09c18f01p01-ch3sk1fk1fl1.tiff,r09c18f01p01-ch4sk1fk1fl1.tiff,r09c18f01p01-ch2sk1fk1fl1.tiff,r09c18f01p01-ch1sk1fk1fl1.tiff,r09c18f01p01-ch8sk1fk1fl1.tiff,r09c18f01p01-ch6sk1fk1fl1.tiff,r09c18f01p01-ch7sk1fk1fl1.tiff,r09c18f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I19,1,1,C-7210-01-CMP-013,BRD-A18763547-300-06-3,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,2.7006,5,DMSO,BAX,BAX-channel-blocker,2729027,KUUJEXLRLIPQQJ-UHFFFAOYSA-N,NA,pert,NA,r09c19f01p01-ch3sk1fk1fl1.tiff,r09c19f01p01-ch4sk1fk1fl1.tiff,r09c19f01p01-ch2sk1fk1fl1.tiff,r09c19f01p01-ch1sk1fk1fl1.tiff,r09c19f01p01-ch8sk1fk1fl1.tiff,r09c19f01p01-ch6sk1fk1fl1.tiff,r09c19f01p01-ch7sk1fk1fl1.tiff,r09c19f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I20,1,1,C-7210-01-CMP-013,BRD-K32730239-001-01-0,NA,trt,NA,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,1.3065,5,DMSO,MAPK8,SU3327,11837140,NQQBNZBOOHHVQP-UHFFFAOYSA-N,NA,pert,NA,r09c20f01p01-ch3sk1fk1fl1.tiff,r09c20f01p01-ch4sk1fk1fl1.tiff,r09c20f01p01-ch2sk1fk1fl1.tiff,r09c20f01p01-ch1sk1fk1fl1.tiff,r09c20f01p01-ch8sk1fk1fl1.tiff,r09c20f01p01-ch6sk1fk1fl1.tiff,r09c20f01p01-ch7sk1fk1fl1.tiff,r09c20f01p01-ch5sk1fk1fl1.tiff
2020_11_04_CPJUMP1,BR00117025,I21,1,1,C-7210-01-CMP-013,DMSO,NA,control,negcon,BR00117025,C-7210-01-CMP-013,U2OS,24,Compound,Standard,3,NA,NA,NA,NA,DMSO,NA,DMSO,NA,NA,NA,negcon,NA,r09c21f01p01-ch3sk1fk1fl1.tiff,r09c21f01p01-ch4sk1fk1fl1.tiff,r09c21f01p01-ch2sk1fk1fl1.tiff,r09c21f01p01-ch1sk1fk1fl1.tiff,r09c21f01p01-ch8sk1fk1fl1.tiff,r09c21f01p01-ch6sk1fk1fl1.tiff,r09c21f01p01-ch7sk1fk1fl1.tiff,r09c21f01p01-ch5sk1fk1fl1.tiff
