Metadata_Plate,Metadata_Well,Metadata_Channel,filename,URL
BR00117022,D20,URL_OrigMito,r04c20f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r04c20f01p01-ch1sk1fk1fl1.tiff
BR00117022,D21,URL_OrigMito,r04c21f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r04c21f01p01-ch1sk1fk1fl1.tiff
BR00117022,D22,URL_OrigMito,r04c22f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r04c22f01p01-ch1sk1fk1fl1.tiff
BR00117022,D23,URL_OrigMito,r04c23f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r04c23f01p01-ch1sk1fk1fl1.tiff
BR00117022,D24,URL_OrigMito,r04c24f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r04c24f01p01-ch1sk1fk1fl1.tiff
BR00117022,E01,URL_OrigMito,r05c01f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c01f01p01-ch1sk1fk1fl1.tiff
BR00117022,E02,URL_OrigMito,r05c02f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c02f01p01-ch1sk1fk1fl1.tiff
BR00117022,E03,URL_OrigMito,r05c03f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c03f01p01-ch1sk1fk1fl1.tiff
BR00117022,E04,URL_OrigMito,r05c04f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c04f01p01-ch1sk1fk1fl1.tiff
BR00117022,E05,URL_OrigMito,r05c05f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c05f01p01-ch1sk1fk1fl1.tiff
BR00117022,E06,URL_OrigMito,r05c06f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c06f01p01-ch1sk1fk1fl1.tiff
BR00117022,E07,URL_OrigMito,r05c07f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c07f01p01-ch1sk1fk1fl1.tiff
BR00117022,E08,URL_OrigMito,r05c08f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c08f01p01-ch1sk1fk1fl1.tiff
BR00117022,E09,URL_OrigMito,r05c09f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c09f01p01-ch1sk1fk1fl1.tiff
BR00117022,E10,URL_OrigMito,r05c10f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c10f01p01-ch1sk1fk1fl1.tiff
BR00117022,E11,URL_OrigMito,r05c11f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c11f01p01-ch1sk1fk1fl1.tiff
BR00117022,E12,URL_OrigMito,r05c12f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c12f01p01-ch1sk1fk1fl1.tiff
BR00117022,E13,URL_OrigMito,r05c13f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c13f01p01-ch1sk1fk1fl1.tiff
BR00117022,E14,URL_OrigMito,r05c14f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c14f01p01-ch1sk1fk1fl1.tiff
BR00117022,E15,URL_OrigMito,r05c15f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c15f01p01-ch1sk1fk1fl1.tiff
BR00117022,E16,URL_OrigMito,r05c16f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c16f01p01-ch1sk1fk1fl1.tiff
BR00117022,E17,URL_OrigMito,r05c17f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c17f01p01-ch1sk1fk1fl1.tiff
BR00117022,E18,URL_OrigMito,r05c18f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c18f01p01-ch1sk1fk1fl1.tiff
BR00117022,E19,URL_OrigMito,r05c19f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c19f01p01-ch1sk1fk1fl1.tiff
BR00117022,E20,URL_OrigMito,r05c20f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c20f01p01-ch1sk1fk1fl1.tiff
BR00117022,E21,URL_OrigMito,r05c21f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c21f01p01-ch1sk1fk1fl1.tiff
BR00117022,E22,URL_OrigMito,r05c22f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c22f01p01-ch1sk1fk1fl1.tiff
BR00117022,E23,URL_OrigMito,r05c23f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c23f01p01-ch1sk1fk1fl1.tiff
BR00117022,E24,URL_OrigMito,r05c24f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r05c24f01p01-ch1sk1fk1fl1.tiff
BR00117022,F01,URL_OrigMito,r06c01f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c01f01p01-ch1sk1fk1fl1.tiff
BR00117022,F02,URL_OrigMito,r06c02f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c02f01p01-ch1sk1fk1fl1.tiff
BR00117022,F03,URL_OrigMito,r06c03f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c03f01p01-ch1sk1fk1fl1.tiff
BR00117022,F04,URL_OrigMito,r06c04f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c04f01p01-ch1sk1fk1fl1.tiff
BR00117022,F05,URL_OrigMito,r06c05f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c05f01p01-ch1sk1fk1fl1.tiff
BR00117022,F06,URL_OrigMito,r06c06f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c06f01p01-ch1sk1fk1fl1.tiff
BR00117022,F07,URL_OrigMito,r06c07f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c07f01p01-ch1sk1fk1fl1.tiff
BR00117022,F08,URL_OrigMito,r06c08f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c08f01p01-ch1sk1fk1fl1.tiff
BR00117022,F09,URL_OrigMito,r06c09f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c09f01p01-ch1sk1fk1fl1.tiff
BR00117022,F10,URL_OrigMito,r06c10f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c10f01p01-ch1sk1fk1fl1.tiff
BR00117022,F11,URL_OrigMito,r06c11f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c11f01p01-ch1sk1fk1fl1.tiff
BR00117022,F12,URL_OrigMito,r06c12f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c12f01p01-ch1sk1fk1fl1.tiff
BR00117022,F13,URL_OrigMito,r06c13f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c13f01p01-ch1sk1fk1fl1.tiff
BR00117022,F14,URL_OrigMito,r06c14f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c14f01p01-ch1sk1fk1fl1.tiff
BR00117022,F15,URL_OrigMito,r06c15f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c15f01p01-ch1sk1fk1fl1.tiff
BR00117022,F16,URL_OrigMito,r06c16f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c16f01p01-ch1sk1fk1fl1.tiff
BR00117022,F17,URL_OrigMito,r06c17f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c17f01p01-ch1sk1fk1fl1.tiff
BR00117022,F18,URL_OrigMito,r06c18f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c18f01p01-ch1sk1fk1fl1.tiff
BR00117022,F19,URL_OrigMito,r06c19f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c19f01p01-ch1sk1fk1fl1.tiff
BR00117022,F20,URL_OrigMito,r06c20f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c20f01p01-ch1sk1fk1fl1.tiff
BR00117022,F21,URL_OrigMito,r06c21f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c21f01p01-ch1sk1fk1fl1.tiff
BR00117022,F22,URL_OrigMito,r06c22f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c22f01p01-ch1sk1fk1fl1.tiff
BR00117022,F23,URL_OrigMito,r06c23f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c23f01p01-ch1sk1fk1fl1.tiff
BR00117022,F24,URL_OrigMito,r06c24f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r06c24f01p01-ch1sk1fk1fl1.tiff
BR00117022,G01,URL_OrigMito,r07c01f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c01f01p01-ch1sk1fk1fl1.tiff
BR00117022,G02,URL_OrigMito,r07c02f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c02f01p01-ch1sk1fk1fl1.tiff
BR00117022,G03,URL_OrigMito,r07c03f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c03f01p01-ch1sk1fk1fl1.tiff
BR00117022,G04,URL_OrigMito,r07c04f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c04f01p01-ch1sk1fk1fl1.tiff
BR00117022,G05,URL_OrigMito,r07c05f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c05f01p01-ch1sk1fk1fl1.tiff
BR00117022,G06,URL_OrigMito,r07c06f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c06f01p01-ch1sk1fk1fl1.tiff
BR00117022,G07,URL_OrigMito,r07c07f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c07f01p01-ch1sk1fk1fl1.tiff
BR00117022,G08,URL_OrigMito,r07c08f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c08f01p01-ch1sk1fk1fl1.tiff
BR00117022,G09,URL_OrigMito,r07c09f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c09f01p01-ch1sk1fk1fl1.tiff
BR00117022,G10,URL_OrigMito,r07c10f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c10f01p01-ch1sk1fk1fl1.tiff
BR00117022,G11,URL_OrigMito,r07c11f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c11f01p01-ch1sk1fk1fl1.tiff
BR00117022,G12,URL_OrigMito,r07c12f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c12f01p01-ch1sk1fk1fl1.tiff
BR00117022,G13,URL_OrigMito,r07c13f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c13f01p01-ch1sk1fk1fl1.tiff
BR00117022,G14,URL_OrigMito,r07c14f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c14f01p01-ch1sk1fk1fl1.tiff
BR00117022,G15,URL_OrigMito,r07c15f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c15f01p01-ch1sk1fk1fl1.tiff
BR00117022,G16,URL_OrigMito,r07c16f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c16f01p01-ch1sk1fk1fl1.tiff
BR00117022,G17,URL_OrigMito,r07c17f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c17f01p01-ch1sk1fk1fl1.tiff
BR00117022,G18,URL_OrigMito,r07c18f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c18f01p01-ch1sk1fk1fl1.tiff
BR00117022,G19,URL_OrigMito,r07c19f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c19f01p01-ch1sk1fk1fl1.tiff
BR00117022,G20,URL_OrigMito,r07c20f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c20f01p01-ch1sk1fk1fl1.tiff
BR00117022,G21,URL_OrigMito,r07c21f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c21f01p01-ch1sk1fk1fl1.tiff
BR00117022,G22,URL_OrigMito,r07c22f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c22f01p01-ch1sk1fk1fl1.tiff
BR00117022,G23,URL_OrigMito,r07c23f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c23f01p01-ch1sk1fk1fl1.tiff
BR00117022,G24,URL_OrigMito,r07c24f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r07c24f01p01-ch1sk1fk1fl1.tiff
BR00117022,H01,URL_OrigMito,r08c01f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r08c01f01p01-ch1sk1fk1fl1.tiff
BR00117022,H02,URL_OrigMito,r08c02f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r08c02f01p01-ch1sk1fk1fl1.tiff
BR00117022,H03,URL_OrigMito,r08c03f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r08c03f01p01-ch1sk1fk1fl1.tiff
BR00117022,H04,URL_OrigMito,r08c04f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r08c04f01p01-ch1sk1fk1fl1.tiff
BR00117022,H05,URL_OrigMito,r08c05f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r08c05f01p01-ch1sk1fk1fl1.tiff
BR00117022,H06,URL_OrigMito,r08c06f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r08c06f01p01-ch1sk1fk1fl1.tiff
BR00117022,H07,URL_OrigMito,r08c07f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r08c07f01p01-ch1sk1fk1fl1.tiff
BR00117022,H08,URL_OrigMito,r08c08f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r08c08f01p01-ch1sk1fk1fl1.tiff
BR00117022,H09,URL_OrigMito,r08c09f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r08c09f01p01-ch1sk1fk1fl1.tiff
BR00117022,H10,URL_OrigMito,r08c10f01p01-ch1sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00117022__2020-11-05T14_43_33-Measurement1/Images/r08c10f01p01-ch1sk1fk1fl1.tiff
